date,weighted,close,high,low,open,volume
2019-03-24 9:03,135.15,135.37,136.52,133.22,136.52,5647421.18
2019-03-25 9:03,133.24,133.01,136.12,130.69,135.37,7000199.18
2019-03-26 9:03,132.92,133.28,133.8,131.38,133.01,4612483.24
2019-03-27 9:03,137.08,139.08,139.71,133.01,133.28,12988439.66
2019-03-28 9:03,137.61,137.46,139.08,136.7,139.08,5289261.47
2019-03-29 9:03,140.18,142.83,143.09,136.88,137.46,9533229.9
2019-03-30 9:03,142.78,142.12,145.48,140.12,142.83,9513110.79
2019-03-31 9:03,141.09,141.2,142.27,140.25,142.12,4508620.64
2019-04-01 9:04,141.32,141,143,138.81,141.2,8205264.89
2019-04-02 9:04,155.78,164.69,167.5,140.71,141,52988711.94
2019-04-03 9:04,169.72,161.33,180.1,150.53,164.69,81355997.17
2019-04-04 9:04,159.51,157.65,164.84,153.5,161.33,26381045.39
2019-04-05 9:04,163.65,166.08,169.2,155.5,157.65,22687095.72
2019-04-06 9:04,166.71,165.79,173.19,160.48,166.08,19935073.63
2019-04-07 9:04,170.86,174.84,177.17,164.27,165.79,22724750.08
2019-04-08 9:04,180.99,180.74,187.62,173.95,174.84,46893173.47
2019-04-09 9:04,177.44,175.83,180.83,174.34,180.74,19671004
2019-04-10 9:04,179.55,177.55,185.62,169.52,175.83,40200131.96
2019-04-11 9:04,168.04,164.92,177.9,160.56,177.55,30077735.96
2019-04-12 9:04,164.06,164.27,168.87,159.27,164.92,19374895.8
2019-04-13 9:04,164.04,163.75,166.45,161.08,164.27,7243929.7
2019-04-14 9:04,165.17,168.27,169.25,161.83,163.75,7061243.25
2019-04-15 9:04,162.78,160.24,169.76,156,168.27,17822086.91
2019-04-16 9:04,164.23,166.38,168.6,159.46,160.24,13672707.81
2019-04-17 9:04,166.24,166.54,168.73,164.55,166.38,9509513.82
2019-04-18 9:04,172.94,174.15,176.17,166.01,166.54,20922534.31
2019-04-19 9:04,172.39,173.83,174.84,169.21,174.15,14167682.28
2019-04-20 9:04,173.9,173.73,177.84,170.87,173.83,10764187.36
2019-04-21 9:04,169.83,169.9,174.45,166.33,173.73,11842580.98
2019-04-22 9:04,171.11,171.6,173.65,168.21,169.9,13499886.33
2019-04-23 9:04,172.99,170.14,176.94,169.01,171.6,21669988.78
2019-04-24 9:04,165.8,165.75,171.08,160.3,170.14,21979086.8
2019-04-25 9:04,156.8,152.05,166.34,146,165.75,23963443.54
2019-04-26 9:04,151.91,153.41,156,148.26,152.05,20826228.42
2019-04-27 9:04,155.41,155.66,159,152.54,153.41,9456237.26
2019-04-28 9:04,154.58,153.19,156.45,152.16,155.66,7756869.65
2019-04-29 9:04,152.41,152.36,154.69,148.81,153.19,10343932.78
2019-04-30 9:04,156.84,160.4,161.2,152.32,152.36,15360377.68
2019-05-01 9:05,159.56,158.3,163.25,156.59,160.4,10903050.09
2019-05-02 9:05,158.37,158.7,160.57,155.91,158.3,9019708.58
2019-05-03 9:05,164.62,164.74,169.26,157.61,158.7,19762844.03
2019-05-04 9:05,162.96,161.85,168.71,158,164.74,19621643.07
2019-05-05 9:05,160.95,161.25,163.4,157.28,161.85,12260315.82
2019-05-06 9:05,168.23,171.07,175.97,157.78,161.25,23878285.23
2019-05-07 9:05,173.96,166.51,180.69,165.2,171.07,33843502.64
2019-05-08 9:05,167.38,169.58,172.03,162,166.51,20389031.78
2019-05-09 9:05,169.11,170.11,173.33,165.25,169.58,18204375.75
2019-05-10 9:05,172.67,172.21,176.32,167.49,170.11,31970028.6
2019-05-11 9:05,190.57,192.52,207,172.19,172.21,85143558.76
2019-05-12 9:05,192.03,188.23,204.19,182.39,192.52,62120720.56
2019-05-13 9:05,197.94,196.51,209.85,185.62,188.23,67341603.29
2019-05-14 9:05,208.48,217.44,221,195.17,196.51,91719433.31
2019-05-15 9:05,234.01,249,250.79,216.84,217.44,124256386.7
2019-05-16 9:05,261.95,264.39,281.77,242.19,249,212567583.8
2019-05-17 9:05,238.77,244.59,269.23,222.88,264.39,136470842.8
2019-05-18 9:05,239.63,234.03,249.24,231.4,244.59,39743041.35
2019-05-19 9:05,253.48,261.09,264.77,232.44,234.03,68748265.79
2019-05-20 9:05,249.88,252.22,261.09,239,261.09,63409736.36
2019-05-21 9:05,255.06,254.74,264.2,247.84,252.22,60715533.3
2019-05-22 9:05,250.96,243.32,261.62,240.04,254.74,54517985.16
2019-05-23 9:05,240.94,245.64,248.7,231.12,243.32,41059531.44
2019-05-24 9:05,250.62,249.83,256.06,242.4,245.64,41034391.76
2019-05-25 9:05,252.56,251.55,258.89,248.43,249.83,17564776.47
2019-05-26 9:05,260.96,268.37,271.19,245.66,251.55,40698024.45
2019-05-27 9:05,269.72,271.24,279.55,262,268.37,58777849.35
2019-05-28 9:05,270.75,271.15,276.5,265.45,271.24,30821176.06
2019-05-29 9:05,269.07,269.39,274.25,260.2,271.15,38821311.71
2019-05-30 9:05,268.97,254.62,288.77,235.44,269.39,105099273
2019-05-31 9:05,257.54,267.74,268.55,245.05,254.62,48316125.52
2019-06-01 9:06,268.42,264.78,274.99,261.3,267.74,32975845.16
2019-06-02 9:06,268.95,269.23,274.75,264.11,264.78,16006307.23
2019-06-03 9:06,258.82,249.55,270.3,246.6,269.23,40060466.97
2019-06-04 9:06,242.77,240.93,250.99,233,249.55,56871965.24
2019-06-05 9:06,243.84,246.32,249,237.55,240.93,34164535.83
2019-06-06 9:06,242.62,249.4,251.29,235.32,246.32,30978967.49
2019-06-07 9:06,249.61,249.49,254.4,244.84,249.4,30132165.28
2019-06-08 9:06,245.71,244.3,251.17,241.52,249.49,13154522.07
2019-06-09 9:06,234.87,231.3,244.97,226.56,244.3,29471976.84
2019-06-10 9:06,240.97,247.84,248.16,227.52,231.3,30023519.7
2019-06-11 9:06,243.37,245.11,249.38,237.33,247.84,25495365.02
2019-06-12 9:06,253.3,262.92,263.81,243.01,245.11,40690273.93
2019-06-13 9:06,259.65,255.4,264.75,254.2,262.92,34486071.7
2019-06-14 9:06,257.64,263.8,266.21,252.42,255.4,33675142.85
2019-06-15 9:06,266.94,269.29,273.3,261.57,263.8,27608982.26
2019-06-16 9:06,271.04,268.33,278.83,263.02,269.29,34734572.08
2019-06-17 9:06,272.21,273.97,275.93,267.69,268.33,29955650.07
2019-06-18 9:06,266.56,264.37,274.24,261,273.97,32908544.36
2019-06-19 9:06,267.29,268.79,270.07,263.36,264.37,24560632.98
2019-06-20 9:06,270.26,272,274.84,266.51,268.79,21299494.55
2019-06-21 9:06,286.65,296.25,299,272,272,74265206.83
2019-06-22 9:06,306.13,308.49,315.54,293.46,296.25,88170547.49
2019-06-23 9:06,310.6,306.98,318,304.6,308.49,51460280.08
2019-06-24 9:06,305.99,311,313.1,295.68,306.98,47259062.92
2019-06-25 9:06,311.55,316.59,317.4,306,311,42606692.49
2019-06-26 9:06,337.94,334.86,364.49,308,316.59,182440536.3
2019-06-27 9:06,304.16,293.47,343.82,273.5,334.86,149768561.1
2019-06-28 9:06,302.29,309.37,312.9,289.66,293.47,62944021.71
2019-06-29 9:06,305.47,317,324.5,291.25,309.37,56075398.3
2019-06-30 9:06,303.15,290.07,323.61,286,317,49885668.26
2019-07-01 9:07,288.61,293.7,301.32,278.65,290.07,53230192.12
2019-07-02 9:07,282.39,291.25,296.24,270.42,293.7,61564550.93
2019-07-03 9:07,295.81,301.79,303.83,289.61,291.25,31264397.55
2019-07-04 9:07,293.96,282.8,304,280.1,301.79,29282043.54
2019-07-05 9:07,288.02,288,294.9,280,282.8,30656164.29
2019-07-06 9:07,292.32,287.57,298.25,285.31,288,19598196.62
2019-07-07 9:07,301.45,306.34,310.7,283.87,287.57,36867926.62
2019-07-08 9:07,308.62,313.24,315,302.24,306.34,33187805.5
2019-07-09 9:07,311.25,307.92,318.6,302.78,313.24,39657588.71
2019-07-10 9:07,297.05,288.64,314.98,281.3,307.92,55814040.13
2019-07-11 9:07,271.49,268.68,288.68,261.57,288.64,58144464.16
2019-07-12 9:07,273.41,275.55,279.3,266.37,268.68,23988908.32
2019-07-13 9:07,268.48,269.04,276.34,261.79,275.55,22100378.32
2019-07-14 9:07,239.31,225.76,270.02,222.7,269.04,53818433
2019-07-15 9:07,222.69,228.28,235.87,203,225.76,86762715.79
2019-07-16 9:07,208.63,198.89,234.58,190.11,228.28,82040380.5
2019-07-17 9:07,206.34,211.4,221,192.04,198.89,54580349.19
2019-07-18 9:07,219.59,226.31,229.99,206.2,211.4,49926068.58
2019-07-19 9:07,219.99,221.21,226.78,213.15,226.31,26079973.73
2019-07-20 9:07,229.15,228.89,236.58,219.98,221.21,24373674.53
2019-07-21 9:07,223.59,225.64,229.85,217.04,228.89,20265857.7
2019-07-22 9:07,218.29,217.13,228.28,211.45,225.64,23605682.13
2019-07-23 9:07,213.4,211.93,219.11,208.43,217.13,25746432.91
2019-07-24 9:07,208.49,216.59,218.14,200.5,211.93,33403005.82
2019-07-25 9:07,221.29,219.28,226.22,215.19,216.59,23032189.58
2019-07-26 9:07,217.04,219.35,222.12,212.69,219.28,16215251.02
2019-07-27 9:07,210.68,207.11,224.14,202.46,219.35,26652986.66
2019-07-28 9:07,206.53,211.5,213.98,197,207.11,16567788.7
2019-07-29 9:07,210.56,210.73,215.31,205.7,211.5,19144814.17
2019-07-30 9:07,209.63,209.83,214.56,204,210.73,11199913.82
2019-07-31 9:07,215.12,218.7,218.92,209.53,209.83,13976131.4
2019-08-01 9:08,215,217.55,219.3,211,218.7,13571763.43
2019-08-02 9:08,218.4,217.8,222.77,214.82,217.55,16638677.31
2019-08-03 9:08,221.86,222.14,224.81,215.5,217.8,15952194.34
2019-08-04 9:08,220.67,222.81,224.04,217.37,222.14,9231535
2019-08-05 9:08,231.02,233,236.9,222.81,222.81,28165151.31
2019-08-06 9:08,229.85,225.81,239.45,222.05,233,26543804.86
2019-08-07 9:08,225.21,225.8,231.22,220,225.81,19917366.66
2019-08-08 9:08,221.2,220.81,226.48,213.7,225.8,21803875.83
2019-08-09 9:08,212.51,210.3,221.3,206.5,220.81,18289814.02
2019-08-10 9:08,206.77,206.1,214.68,200.38,210.3,15768378.53
2019-08-11 9:08,211.8,216.06,216.58,205.63,206.1,11414299.5
2019-08-12 9:08,212.82,211.26,216.47,209.51,216.06,13408712.5
2019-08-13 9:08,207.54,208.58,211.28,202.8,211.26,17247236.41
2019-08-14 9:08,193.06,186.3,209.13,181.6,208.58,32350294.06
2019-08-15 9:08,183.48,188.2,190.36,171,186.3,29925151.58
2019-08-16 9:08,184.18,185.26,188.21,178.47,188.2,12523084.22
2019-08-17 9:08,184.39,185.59,186.9,181.57,185.26,7061930.64
2019-08-18 9:08,192.48,194.74,198.17,183.31,185.59,12839313.22
2019-08-19 9:08,199.22,202.32,203.91,193,194.74,13207967.08
2019-08-20 9:08,197.89,196.56,202.81,194.52,202.32,12252864.69
2019-08-21 9:08,187.63,187.37,197.17,180,196.56,19345003.74
2019-08-22 9:08,189.25,190.41,195.11,182.53,187.37,14576603.87
2019-08-23 9:08,192.86,194.59,196.66,188.56,190.41,16442235.72
2019-08-24 9:08,189.92,190.89,194.59,186.02,194.59,8188976.22
2019-08-25 9:08,187.55,186.59,192.76,182.04,190.89,7605252.11
2019-08-26 9:08,189.54,188.3,194.28,185.51,186.59,12917692.73
2019-08-27 9:08,186.58,186.94,189,184.33,188.3,7957856.19
2019-08-28 9:08,175.5,172.79,187.92,165.9,186.94,19707545.3
2019-08-29 9:08,168.98,168.82,173.51,163.57,172.79,15839213.84
2019-08-30 9:08,168.44,168.4,170.43,165.3,168.82,10270500.32
2019-08-31 9:08,169.48,171.93,175,165.5,168.4,6520879.9
2019-09-01 9:09,171.41,171.29,173.98,168.03,171.93,7087547.48
2019-09-02 9:09,175.96,178.8,181.78,170.54,171.29,10508117.18
2019-09-03 9:09,179.58,178.96,183.11,174.2,178.8,13059419.84
2019-09-04 9:09,176.76,174.82,180.33,173.29,178.96,10379202.03
2019-09-05 9:09,173.01,174,175.82,168.82,174.82,8922666.02
2019-09-06 9:09,172.38,169.2,178.45,164.99,174,12954687.09
2019-09-07 9:09,175.82,178.08,181.07,168.38,169.2,10081691.52
2019-09-08 9:09,181.31,181.56,184.73,176.01,178.08,13546337.63
2019-09-09 9:09,180.78,180.63,186,176.11,181.56,11717942.76
2019-09-10 9:09,180.27,179.64,184.55,176.6,180.63,8468817.66
2019-09-11 9:09,177.94,178.3,182.49,173.7,179.64,10106602.93
2019-09-12 9:09,179.18,181.09,182.66,176.46,178.3,5814088.62
2019-09-13 9:09,179.91,181.65,181.85,177.57,181.09,9110633.72
2019-09-14 9:09,185.39,188.85,189.32,180.4,181.65,10978860.58
2019-09-15 9:09,188.76,189.3,190.99,186.3,188.85,13201074.06
2019-09-16 9:09,193.41,197.59,199.55,188.23,189.3,21352630.3
2019-09-17 9:09,204.23,207.95,215,195.67,197.59,36313501.6
2019-09-18 9:09,212.71,210.27,217.49,207.5,207.95,23575370.37
2019-09-19 9:09,212.39,220.8,224.71,200.98,210.27,34997971.75
2019-09-20 9:09,217.11,218.06,222.38,212,220.8,19883808.53
2019-09-21 9:09,216.92,214.8,221.61,213.35,218.06,14238759.71
2019-09-22 9:09,210.14,211.1,215.45,206.02,214.8,13619888.25
2019-09-23 9:09,205.16,200.8,211.6,198.18,211.1,18482749.07
2019-09-24 9:09,175.89,166.26,202.72,157.75,200.8,69877245.2
2019-09-25 9:09,168.49,170,175.25,162.25,166.26,30922350.88
2019-09-26 9:09,163.24,165.85,171,152.11,170,30238262.51
2019-09-27 9:09,167.71,174.44,177.24,161.19,165.85,18387533.05
2019-09-28 9:09,173.17,173.9,176,168.21,174.44,13058468.91
2019-09-29 9:09,169.28,169.38,175.26,164.34,173.9,12136495.66
2019-09-30 9:09,173.08,181.17,181.85,165.2,169.38,21954924.91
2019-10-01 9:10,179.95,176.15,185.89,173.85,181.17,17613857.27
2019-10-02 9:10,177,180.82,181.66,174.15,176.15,13015110.57
2019-10-03 9:10,175.14,175.05,181.26,169.59,180.82,12368160.6
2019-10-04 9:10,175.36,175.97,179.69,170.77,175.05,9167136.95
2019-10-05 9:10,175.07,176.73,177.05,172.27,175.97,5603902.15
2019-10-06 9:10,171.94,170.18,177.12,167.5,176.73,9799479.98
2019-10-07 9:10,176.99,180.26,182.5,168.61,170.18,15989026.85
2019-10-08 9:10,180.89,180.72,185.3,177.42,180.26,12185166.51
2019-10-09 9:10,188.98,193.26,196.09,179.2,180.72,27729828.31
2019-10-10 9:10,191.56,191.79,194.85,187.29,193.26,16405943.3
2019-10-11 9:10,186.42,180.84,197.93,179.23,191.79,22461298.72
2019-10-12 9:10,181.55,179.86,184.87,177.27,180.84,10220292.05
2019-10-13 9:10,181.82,181.18,184.75,178.63,179.86,9309857.53
2019-10-14 9:10,184.89,186.85,187.91,180.52,181.18,11254466.61
2019-10-15 9:10,181.42,180.58,188.58,176.48,186.85,20893542.68
2019-10-16 9:10,175.38,174.5,181.2,171.7,180.58,14517551.68
2019-10-17 9:10,176.27,177.31,179.71,172.79,174.5,11756842.47
2019-10-18 9:10,172.89,172.96,177.49,168.34,177.31,13344829.69
2019-10-19 9:10,172.99,172.09,175.5,169.72,172.96,8218370.27
2019-10-20 9:10,173.39,175.49,176.8,169.11,172.09,7511015.33
2019-10-21 9:10,173.96,174.37,178,171.45,175.49,12016731.62
2019-10-22 9:10,173.06,171.3,175.4,170.47,174.37,7237320.46
2019-10-23 9:10,161,162.49,174.05,153,171.3,30173802.87
2019-10-24 9:10,161.35,160.67,164,158.9,162.49,9111124
2019-10-25 9:10,175.67,181.66,187.74,160.57,160.67,27688828.89
2019-10-26 9:10,187.06,180.03,199.5,173.86,181.66,45061237.79
2019-10-27 9:10,183.43,184.41,189.18,176.84,180.03,15616531.72
2019-10-28 9:10,183.78,182.02,190,181,184.41,15381772.25
2019-10-29 9:10,187.77,191.1,193.41,181.72,182.02,12670725.26
2019-10-30 9:10,185.19,183.38,192.2,180.05,191.1,13485051.01
2019-10-31 9:10,182.01,182.38,185.47,177.81,183.38,11494486.82
2019-11-01 9:11,181.44,183.19,184.99,177.39,182.38,10980673.48
2019-11-02 9:11,183.69,183.25,186.19,181.91,183.19,5444753.76
2019-11-03 9:11,181.77,181.73,185,179.11,183.25,4256390.97
2019-11-04 9:11,185.88,186.25,189.5,180.45,181.73,9714025.98
2019-11-05 9:11,188.1,188.88,192.47,181.76,186.25,13166877.66
2019-11-06 9:11,190.51,191.13,194.6,187.87,188.88,10065821.6
2019-11-07 9:11,187.35,186.42,192.27,184.14,191.13,8348563.65
2019-11-08 9:11,184.06,183.62,188.09,180.71,186.42,12209374.45
2019-11-09 9:11,184.14,184.77,185.7,182.21,183.62,5790919.58
2019-11-10 9:11,188.37,188.88,192,183.41,184.77,8291543.34
2019-11-11 9:11,186.28,184.65,190,183.77,188.88,6486001.13
2019-11-12 9:11,185.11,186.98,187.27,182.07,184.65,7690462.6
2019-11-13 9:11,187.02,187.72,189.31,185.08,186.98,6321554.32
2019-11-14 9:11,184.76,184.55,188.45,182.75,187.72,15082840.74
2019-11-15 9:11,181.2,179.82,186.59,177,184.55,17098583.54
2019-11-16 9:11,181.51,182.25,183.17,178.95,179.82,5837148.15
2019-11-17 9:11,183.71,183.88,186.26,180,182.25,6423592.96
2019-11-18 9:11,179.41,177.85,183.95,173.56,183.88,9922614.97
2019-11-19 9:11,175,175.73,178.14,172.38,177.85,8029235.81
2019-11-20 9:11,175.36,174.35,177.25,173.26,175.73,8564563.77
2019-11-21 9:11,163.53,160.82,175.49,155,174.35,22218957.37
2019-11-22 9:11,150.3,149.97,162.65,137.8,160.82,41727915.91
2019-11-23 9:11,150.69,152,154.54,146.37,149.97,13293072.11
2019-11-24 9:11,145.47,139.99,153.19,138.53,152,12350643.41
2019-11-25 9:11,142.53,145.91,151.69,131.8,139.99,31836457.12
2019-11-26 9:11,146.69,147.83,149.9,143.57,145.91,10641610.1
2019-11-27 9:11,148.97,153,155.89,141.02,147.83,19349421.31
2019-11-28 9:11,152.41,151.01,155,149.31,153,8529389.87
2019-11-29 9:11,154.26,154.75,157.73,150.5,151.01,12742712.27
2019-11-30 9:11,152.12,151.78,155.45,149.6,154.75,6938257.97
2019-12-01 9:12,149.03,150.97,152.67,145.97,151.78,8836765.04
2019-12-02 9:12,148.64,148.97,151.65,146.82,150.97,6321892.47
2019-12-03 9:12,148.18,147.33,150,145.67,148.97,5806652.55
2019-12-04 9:12,147.22,145.5,153,143.17,147.33,14367234.13
2019-12-05 9:12,146.56,148.18,148.95,143.8,145.5,7150409.06
2019-12-06 9:12,147.8,148.82,149.85,145.75,148.18,6677344.98
2019-12-07 9:12,148.35,147.43,149.88,147.2,148.82,3327994.91
2019-12-08 9:12,149.42,150.68,152,146.36,147.43,5038993.65
2019-12-09 9:12,149.13,147.3,151.47,146.69,150.68,6982717.06
2019-12-10 9:12,146.19,145.54,148.22,143.81,147.3,6164584.96
2019-12-11 9:12,144.06,143.29,146.29,142.01,145.54,4725902.39
2019-12-12 9:12,142.58,144.69,146.12,139.1,143.29,10111325.12
2019-12-13 9:12,144.24,144.7,145.13,142.76,144.69,5775166.42
2019-12-14 9:12,143.06,141.73,145.03,141.11,144.7,5097846.88
2019-12-15 9:12,142.01,142.38,143.99,139.8,141.73,5505990.59
2019-12-16 9:12,134.56,132.36,142.53,129.03,142.38,14632010.77
2019-12-17 9:12,125.79,121.83,132.66,119.5,132.36,23382233.69
2019-12-18 9:12,125.58,132.89,134.81,116.25,121.83,25425396.83
2019-12-19 9:12,127.78,128.18,134.11,125.68,132.89,12002731.16
2019-12-20 9:12,127.43,128.37,129.32,125.71,128.18,5655334.88
2019-12-21 9:12,127.36,127.09,128.45,126.63,128.37,3303991.95
2019-12-22 9:12,130.36,132.4,133.22,126.89,127.09,5271890.91
2019-12-23 9:12,131.33,127.78,135.24,126.16,132.4,8175356.65
2019-12-24 9:12,127.85,127.71,129.5,126.5,127.78,4471662.63
2019-12-25 9:12,124.91,124.96,127.77,123.16,127.71,5620421.54
2019-12-26 9:12,126.75,125.49,132.06,124.06,124.96,6577204.72
2019-12-27 9:12,125.11,126.23,126.7,122.15,125.49,4977007.97
2019-12-28 9:12,127.72,127.91,129.6,125.8,126.23,6007496.99
2019-12-29 9:12,132.69,134.3,137.85,127.22,127.91,8609397.9
2019-12-30 9:12,132.77,131.1,135.97,129.79,134.3,7808217.37
2019-12-31 9:12,129.74,128.54,133.19,127.6,131.1,10988033.84
2020-01-01 9:01,130.55,130.19,264.28,128.12,264.28,7508283.38
2020-01-02 9:01,127.88,126.81,130.19,125.83,130.19,6293167.06
2020-01-03 9:01,131.29,134.17,134.93,125.52,126.81,11639239.54
2020-01-04 9:01,133.71,134.14,135.75,132.5,134.17,4179108.69
2020-01-05 9:01,136.39,135.31,138.97,134.14,134.14,6185761.69
2020-01-06 9:01,140.69,144.19,144.51,134.78,135.31,12833647.13
2020-01-07 9:01,142.85,143.08,145.25,138.79,144.19,13780276.8
2020-01-08 9:01,141.87,140.6,148,137.03,143.08,14426088.5
2020-01-09 9:01,138.11,137.71,141.38,135.12,140.6,8450308.16
2020-01-10 9:01,141.34,144.8,145.81,135.26,137.71,19322754.79
2020-01-11 9:01,144.72,142.63,148,142,144.8,7648720.76
2020-01-12 9:01,144.54,146.46,146.6,141.83,142.63,5124196.72
2020-01-13 9:01,143.63,143.51,147,142.1,146.46,6330078.53
2020-01-14 9:01,157.62,165.92,170.83,143.45,143.51,40295632.44
2020-01-15 9:01,165.28,166.29,172.18,159.13,165.92,27320197.59
2020-01-16 9:01,162.2,163.93,167.28,158.17,166.29,14187341.77
2020-01-17 9:01,169.11,169.59,174.52,162.01,163.93,22788999.93
2020-01-18 9:01,173.25,174.06,179.32,164.92,169.59,19527730.76
2020-01-19 9:01,169.41,166.75,178,161.7,174.06,19091651.56
2020-01-20 9:01,165.4,166.68,169.3,161.1,166.75,10830945.59
2020-01-21 9:01,167.39,169.19,170,164.28,166.68,10247022.21
2020-01-22 9:01,167.98,167.68,171.05,165.65,169.19,8307208.49
2020-01-23 9:01,162.44,162.4,167.79,158.44,167.68,11156846.61
2020-01-24 9:01,159.82,162.3,164.21,154.48,162.4,13971957.62
2020-01-25 9:01,159.82,160.12,162.41,157.4,162.3,5861782.41
2020-01-26 9:01,163.89,167.35,167.59,159.09,160.12,7318468.23
2020-01-27 9:01,168.84,169.77,171.7,164.89,167.35,14048248.27
2020-01-28 9:01,172.28,175.91,176.5,169.77,169.77,17618176.4
2020-01-29 9:01,176.08,173.45,178.31,173.13,175.91,15039259.33
2020-01-30 9:01,177.95,184.55,186.89,170,173.45,18582957.59
2020-01-31 9:01,180.02,179.74,185.68,175,184.55,19537724.81
2020-02-01 9:02,182.24,183.5,184.2,179,179.74,11957622.38
2020-02-02 9:02,188.55,188.29,193.52,178.98,183.5,18117203.35
2020-02-03 9:02,190.01,189.42,195.21,186.25,188.29,16913578.81
2020-02-04 9:02,187.47,188.24,191.37,184.29,189.42,16682794.63
2020-02-05 9:02,198.91,204,207.93,186.89,188.24,28143680.93
2020-02-06 9:02,209.66,212.94,216.49,200.54,204,33805480.35
2020-02-07 9:02,219.64,223.22,224.78,212.94,212.94,35491128.76
2020-02-08 9:02,222.23,223.37,228.4,213.24,223.22,30372090.04
2020-02-09 9:02,227.58,228.8,230.9,223.16,223.37,25289811.44
2020-02-10 9:02,222.39,222.85,229.6,216.31,228.8,23467600.61
2020-02-11 9:02,228.48,237.94,239.92,217.83,222.85,39026757.89
2020-02-12 9:02,258.21,266.49,276.15,237.94,237.94,74765714.64
2020-02-13 9:02,268.36,268.42,278.01,253.75,266.49,69665972.04
2020-02-14 9:02,274.59,286.27,287.98,260.13,268.42,52403943.62
2020-02-15 9:02,274.17,264.92,290,261.35,286.27,68386477.85
2020-02-16 9:02,257.27,258.5,274,236.37,264.92,62934668.48
2020-02-17 9:02,253.18,268.03,269,242.36,258.5,50892340
2020-02-18 9:02,274.26,283.31,286.87,259.24,268.03,57719841.75
2020-02-19 9:02,273.19,258.66,287.13,250,283.31,64345135.73
2020-02-20 9:02,256.67,257.4,264.26,245.25,258.66,52119046.44
2020-02-21 9:02,262.34,265.8,268.71,254.1,257.4,35541013.6
2020-02-22 9:02,261.58,262.08,267.04,256.3,265.8,16673467.48
2020-02-23 9:02,270.63,275.48,276.62,261.53,262.08,28252374.55
2020-02-24 9:02,267.61,265.35,278.13,256.06,275.48,52508992.3
2020-02-25 9:02,253.96,246.5,266.24,244.44,265.35,38064085.5
2020-02-26 9:02,230.4,223.5,250.84,215.5,246.5,91392006.37
2020-02-27 9:02,224.87,227.63,239,209.26,223.5,76522902.06
2020-02-28 9:02,224.56,227.37,234.9,213.63,227.63,57850728.07
2020-02-29 9:02,226.05,217.31,233.32,216.83,227.37,21109302.28
2020-03-01 9:03,219.23,217.26,227.99,211.5,217.31,31598196.09
2020-03-02 9:03,226.01,232,234.5,215.75,217.26,42726830.18
2020-03-03 9:03,226.1,223.75,232.92,220,232,38499036.52
2020-03-04 9:03,224.38,224.56,228.83,220.39,223.75,23870641.2
2020-03-05 9:03,229.91,228.64,234.47,224.49,224.56,36791683.28
2020-03-06 9:03,236.91,245.56,245.84,227.77,228.64,33188978.64
2020-03-07 9:03,243.5,237.75,253.01,236.67,245.56,35669013.81
2020-03-08 9:03,216.72,199.46,237.75,196,237.75,62910706.15
2020-03-09 9:03,199.62,202.77,208.65,189.85,199.46,91314036.64
2020-03-10 9:03,201.53,200.5,206.28,195.17,202.77,37273515.57
2020-03-11 9:03,191.39,194.61,202.98,181,200.5,45476825.57
2020-03-12 9:03,141.65,110.3,195.64,101.22,194.61,180073664.6
2020-03-13 9:03,122.05,135.51,148,90,110.3,159410413.8
2020-03-14 9:03,128.48,122.17,135.9,120.71,135.51,36451487.29
2020-03-15 9:03,124.69,123.3,134.1,119.84,122.17,54083991.94
2020-03-16 9:03,110.88,111.38,123.75,100.5,123.3,98558059.84
2020-03-17 9:03,116.98,116.09,121.49,109.66,111.38,48704150.52
2020-03-18 9:03,115.11,118.6,118.88,110.18,116.09,35238670.73
2020-03-19 9:03,130.98,136.68,144.44,115.72,118.6,63323370.8
2020-03-20 9:03,136.47,133.27,154,115.51,136.68,84737632.36
2020-03-21 9:03,132.19,132.79,137.64,125.84,133.27,34286492.58
2020-03-22 9:03,127.95,122.32,137.38,120.9,132.79,33517968.3
2020-03-23 9:03,129.9,137,138,119.2,122.32,50962543.87
2020-03-24 9:03,137.98,139,144.16,133.04,137,45295905.59
2020-03-25 9:03,137.05,136.22,142.79,132.5,139,30692748.18
2020-03-26 9:03,136.27,139,140.36,133.52,136.22,22740450.24
2020-03-27 9:03,137.41,131.57,142.5,130,139,23553005.76
2020-03-28 9:03,128.75,131.35,133.8,125.01,131.57,22123722.05
2020-03-29 9:03,127.45,124.35,132.18,123.72,131.35,11585286.08
2020-03-30 9:03,131.7,132.32,135.48,124.05,124.35,20102876.14
2020-03-31 9:03,132.94,133.09,135.35,130.45,132.32,11462804.14
2020-04-01 9:04,132.28,136.14,137.4,128.6,133.09,12943688.46
2020-04-02 9:04,141.06,141.53,150.5,135.5,136.14,29969320.37
2020-04-03 9:04,142.59,141.54,146.81,138,141.53,16816862.59
2020-04-04 9:04,142.74,144.48,146.69,139.04,141.54,12166520.6
2020-04-05 9:04,143.33,142.79,145.98,140.81,144.48,9268780.47
2020-04-06 9:04,158.38,171.5,172.19,142.79,142.79,61727972.54
2020-04-07 9:04,169.48,164.57,176.82,161.47,171.5,88546692.96
2020-04-08 9:04,170.08,173.36,174.77,163.49,164.57,32740222.68
2020-04-09 9:04,170.17,169.75,173.55,165.32,173.36,27963374.53
2020-04-10 9:04,159.33,158.1,170.39,152.3,169.75,40919822.01
