DateTime,Number of sales,Average USD,Sales USD,Active market wallets,Unique buyers
2020-10-29,18.0,185.55,3339.87,12.0,6.0
2020-10-30,3.0,146.36,439.08,4.0,3.0
2020-10-31,19.0,98.82,1877.49,6.0,3.0
2020-11-01,43.0,207.84,8937.21,17.0,7.0
2020-11-02,6.0,152.04,912.24,10.0,4.0
2020-11-03,15.0,122.39,1835.88,10.0,6.0
2020-11-04,75.0,149.23,11192.55,4.0,1.0
2020-11-05,54.0,171.3,9250.28,14.0,6.0
2020-11-06,34.0,146.39,4977.19,12.0,4.0
2020-11-07,36.0,197.96,7126.73,10.0,4.0
2020-11-08,10.0,160.63,1606.33,10.0,5.0
2020-11-09,34.0,189.34,6437.51,12.0,6.0
2020-11-10,5.0,194.04,970.2,4.0,2.0
2020-11-11,1.0,125.46,125.46,2.0,1.0
2020-11-12,13947.0,48.49,676310.06,875.0,861.0
2020-11-13,530.0,132.05,69987.64,75.0,41.0
2020-11-14,316.0,171.11,54071.02,59.0,28.0
2020-11-15,220.0,132.33,29112.17,45.0,23.0
2020-11-16,52.0,163.37,8495.37,39.0,19.0
2020-11-17,101.0,133.23,13456.67,35.0,16.0
2020-11-18,348.0,168.48,58629.47,38.0,19.0
2020-11-19,71.0,149.75,10632.55,20.0,10.0
2020-11-20,60.0,140.87,8451.99,29.0,15.0
2020-11-21,91.0,165.13,15026.75,24.0,12.0
2020-11-22,126.0,154.46,19461.82,21.0,9.0
2020-11-23,112.0,130.34,14597.8,30.0,16.0
2020-11-24,20.0,585.06,11701.22,7.0,4.0
2020-11-25,73.0,187.14,13661.2,28.0,16.0
2020-11-26,82.0,144.55,11853.48,27.0,14.0
2020-11-27,60.0,157.9,9474.11,23.0,13.0
2020-11-28,24.0,138.25,3317.98,22.0,11.0
2020-11-29,55.0,146.25,8043.8,23.0,12.0
2020-11-30,79.0,156.58,12370.09,21.0,10.0
2020-12-01,74.0,158.08,11698.04,17.0,5.0
2020-12-02,71.0,94.68,6722.06,17.0,9.0
2020-12-03,90.0,117.31,10558.03,14.0,8.0
2020-12-04,25.0,121.7,3042.58,12.0,6.0
2020-12-05,64.0,265.11,16967.32,9.0,4.0
2020-12-06,223.0,105.86,23607.45,16.0,8.0
2020-12-07,108.0,141.74,15308.2,19.0,11.0
2020-12-08,28.0,239.15,6696.17,15.0,5.0
2020-12-09,13.0,109.06,1417.8,10.0,5.0
2020-12-10,20.0,108.87,2177.44,20.0,12.0
2020-12-11,5727.0,71.53,409634.15,788.0,782.0
2020-12-12,265.0,133.87,35476.28,75.0,40.0
2020-12-13,133.0,109.62,14579.94,51.0,30.0
2020-12-14,59.0,114.76,6770.99,31.0,18.0
2020-12-15,119.0,129.15,15369.3,37.0,18.0
2020-12-16,47.0,110.75,5205.47,37.0,22.0
2020-12-17,58.0,97.28,5642.43,35.0,17.0
2020-12-18,20.0,122.64,2452.78,24.0,13.0
2020-12-19,13.0,155.27,2018.48,16.0,8.0
2020-12-20,67.0,113.67,7616.14,28.0,15.0
2020-12-21,45.0,139.4,6272.92,17.0,7.0
2020-12-22,220.0,306.51,67433.14,24.0,12.0
2020-12-23,58.0,114.97,6668.52,25.0,12.0
2020-12-24,32.0,100.73,3223.39,23.0,10.0
2020-12-25,66.0,117.48,7753.72,29.0,17.0
2020-12-26,36.0,209.51,7542.2,23.0,10.0
2020-12-27,20.0,154.92,3098.43,15.0,8.0
2020-12-28,37.0,118.7,4392.02,27.0,12.0
2020-12-29,30.0,218.91,6567.29,24.0,12.0
2020-12-30,13.0,131.55,1710.2,10.0,5.0
2020-12-31,24.0,123.92,2974.11,18.0,10.0
2021-01-01,21.0,120.03,2520.71,22.0,14.0
2021-01-02,49.0,122.62,6008.33,9.0,5.0
2021-01-03,7.0,120.19,841.3,10.0,6.0
2021-01-04,31.0,151.37,4692.53,19.0,9.0
2021-01-05,21.0,132.86,2790.09,11.0,5.0
2021-01-06,30.0,143.93,4317.81,19.0,9.0
2021-01-07,18.0,150.97,2717.51,8.0,4.0
2021-01-08,28.0,142.24,3982.75,11.0,4.0
2021-01-09,17.0,146.06,2483.08,21.0,13.0
2021-01-10,183.0,138.2,25291.37,34.0,20.0
2021-01-11,82.0,152.51,12505.99,18.0,9.0
2021-01-12,47.0,144.52,6792.47,14.0,8.0
2021-01-13,78.0,136.22,10625.48,14.0,7.0
2021-01-14,55.0,107.49,5911.97,14.0,8.0
2021-01-15,34.0,131.04,4455.47,14.0,7.0
2021-01-16,16.0,207.3,3316.87,16.0,9.0
2021-01-17,16.0,180.71,2891.36,10.0,5.0
2021-01-18,55.0,189.34,10413.73,15.0,9.0
2021-01-19,50.0,160.05,8002.69,17.0,9.0
2021-01-20,6.0,151.17,907.01,8.0,4.0
2021-01-21,47.0,164.08,7711.88,31.0,16.0
2021-01-22,307.0,192.49,59095.01,31.0,16.0
2021-01-23,42.0,158.65,6663.33,19.0,12.0
2021-01-24,42.0,199.94,8397.53,26.0,14.0
2021-01-25,46.0,218.73,10061.45,29.0,15.0
2021-01-26,316.0,179.71,56789.12,53.0,27.0
2021-01-27,125.0,157.46,19682.15,40.0,22.0
2021-01-28,25.0,227.94,5698.42,25.0,14.0
2021-01-29,161.0,266.48,42903.76,16.0,8.0
2021-01-30,49.0,258.71,12676.96,34.0,16.0
2021-01-31,55.0,285.03,15676.45,17.0,8.0
2021-02-01,47.0,264.05,12410.27,28.0,12.0
2021-02-02,245.0,210.84,51656.5,38.0,6.0
2021-02-03,89.0,546.53,48640.95,30.0,17.0
2021-02-04,66.0,327.09,21587.85,30.0,16.0
2021-02-05,107.0,292.7,31319.38,30.0,16.0
2021-02-06,107.0,359.39,38454.62,36.0,17.0
2021-02-07,89.0,304.09,27063.9,23.0,11.0
2021-02-08,121.0,319.87,38704.51,32.0,18.0
2021-02-09,73.0,246.14,17968.49,26.0,16.0
2021-02-10,103.0,389.89,40159.07,46.0,28.0
2021-02-11,1436.0,658.75,945957.98,406.0,386.0
2021-02-12,105.0,401.17,42123.36,53.0,30.0
2021-02-13,127.0,3416.19,433855.94,54.0,35.0
2021-02-14,260.0,545.79,141904.69,60.0,31.0
2021-02-15,124.0,373.22,46279.18,46.0,27.0
2021-02-16,110.0,475.28,52281.07,43.0,25.0
2021-02-17,39.0,472.16,18414.14,42.0,22.0
2021-02-18,148.0,1181.82,174909.98,66.0,36.0
2021-02-19,80.0,535.73,42858.3,57.0,34.0
2021-02-20,103.0,606.08,62425.74,60.0,34.0
2021-02-21,102.0,626.71,63924.84,50.0,25.0
2021-02-22,88.0,755.37,66472.69,37.0,19.0
2021-02-23,65.0,480.0,31200.32,30.0,15.0
2021-02-24,135.0,513.89,69375.43,41.0,19.0
2021-02-25,1216.0,297.14,361320.05,473.0,434.0
2021-02-26,185.0,462.14,85496.65,69.0,37.0
2021-02-27,451.0,2451.35,1105560.81,118.0,66.0
2021-02-28,49.0,481.63,23600.01,43.0,19.0
2021-03-01,132.0,440.34,58124.41,59.0,29.0
2021-03-02,84.0,640.52,53803.84,50.0,20.0
2021-03-03,65.0,613.98,39908.47,52.0,23.0
2021-03-04,76.0,633.19,48122.73,69.0,34.0
2021-03-05,144.0,682.56,98288.48,59.0,31.0
2021-03-06,73.0,708.56,51724.94,64.0,32.0
2021-03-07,45.0,794.96,35773.16,58.0,31.0
2021-03-08,29.0,748.62,21709.88,35.0,20.0
2021-03-09,80.0,938.56,75084.61,59.0,27.0
2021-03-10,57.0,936.07,53356.13,39.0,22.0
2021-03-11,59.0,649.06,38294.46,55.0,29.0
2021-03-12,70.0,818.35,57284.71,57.0,29.0
2021-03-13,109.0,865.93,94386.64,73.0,43.0
2021-03-14,145.0,930.06,134859.02,70.0,39.0
2021-03-15,76.0,939.43,71396.72,41.0,25.0
2021-03-16,91.0,767.73,69863.47,65.0,37.0
2021-03-17,87.0,1685.4,146630.18,65.0,33.0
2021-03-18,91.0,867.47,78939.76,47.0,27.0
2021-03-19,168.0,698.41,117332.8,53.0,26.0
2021-03-20,77.0,952.24,73322.37,56.0,29.0
2021-03-21,117.0,1013.38,118565.28,54.0,27.0
2021-03-22,108.0,825.65,89170.44,48.0,28.0
2021-03-23,87.0,847.7,73750.31,50.0,24.0
2021-03-24,329.0,988.96,325369.24,187.0,81.0
2021-03-25,113.0,943.04,106563.16,64.0,34.0
2021-03-26,107.0,1290.38,138070.25,75.0,44.0
2021-03-27,128.0,1386.31,177447.35,90.0,50.0
2021-03-28,247.0,1208.96,298612.98,91.0,54.0
2021-03-29,403.0,1147.34,462376.51,155.0,77.0
2021-03-30,183.0,1088.32,199163.12,108.0,59.0
2021-03-31,132.0,1184.36,156335.52,81.0,45.0
2021-04-01,92.0,1385.74,127488.01,71.0,36.0
2021-04-02,80.0,1329.0,106319.62,56.0,32.0
2021-04-03,58.0,1478.52,85754.2,48.0,24.0
2021-04-04,79.0,1225.6,96822.53,74.0,39.0
2021-04-05,240.0,1293.26,310382.74,104.0,43.0
2021-04-06,152.0,1337.09,203237.91,60.0,35.0
2021-04-07,47.0,1496.05,70314.2,46.0,24.0
2021-04-08,50.0,1273.88,63694.12,40.0,24.0
2021-04-09,126.0,1508.67,190092.84,58.0,35.0
2021-04-10,70.0,1395.31,97671.53,58.0,32.0
